run,iteration,timestamp,archive_len,sparseness,total_seeds,covered_seeds,final seeds,members_dist_min,members_dist_max,members_dist_avg,members_dist_std,diameter_out,diameter_in,iteration
1722258063,10,0:00:06.436688,0,0,12,0,0,None,None,None,None,None,None,None,None,10
1722258063,20,0:00:07.401659,0,0,12,0,0,None,None,None,None,None,None,None,None,20
1722258063,30,0:00:09.010960,1,0,12,1,1,0.20286302,0.20286302,0.20286302,0.0,None,None,0.0,0.0,30
1722258063,40,0:00:10.691641,1,0,12,1,1,0.2018751,0.2018751,0.2018751,0.0,None,None,0.0,0.0,40
1722258063,50,0:00:12.134998,1,0,12,1,1,0.2018751,0.2018751,0.2018751,0.0,None,None,0.0,0.0,50
1722258063,60,0:00:13.682038,1,0,12,1,1,0.2018751,0.2018751,0.2018751,0.0,None,None,0.0,0.0,60
1722258063,70,0:00:15.209924,1,0,12,1,1,0.2018751,0.2018751,0.2018751,0.0,None,None,0.0,0.0,70
1722258063,80,0:00:16.432471,1,0,12,1,1,0.2018751,0.2018751,0.2018751,0.0,None,None,0.0,0.0,80
1722258063,90,0:00:17.657618,1,0,12,1,1,0.2018751,0.2018751,0.2018751,0.0,None,None,0.0,0.0,90
1722258063,100,0:00:18.914920,1,0,12,1,1,0.2018751,0.2018751,0.2018751,0.0,None,None,0.0,0.0,100
1722258063,110,0:00:20.153164,1,0,12,1,1,0.2018751,0.2018751,0.2018751,0.0,None,None,0.0,0.0,110
1722258063,120,0:00:21.378643,1,0,12,1,1,0.2018751,0.2018751,0.2018751,0.0,None,None,0.0,0.0,120
1722258063,130,0:00:22.915381,1,0,12,1,1,0.2018751,0.2018751,0.2018751,0.0,None,None,0.0,0.0,130
1722258063,140,0:00:24.226829,1,0,12,1,1,0.2018751,0.2018751,0.2018751,0.0,None,None,0.0,0.0,140
