run,iteration,timestamp,archive_len,sparseness,total_seeds,covered_seeds,final seeds,members_dist_min,members_dist_max,members_dist_avg,members_dist_std,diameter_out,diameter_in,iteration
1722257888,10,0:00:07.396884,0,0,12,0,0,None,None,None,None,None,None,None,None,10
1722257888,20,0:00:08.365555,0,0,12,0,0,None,None,None,None,None,None,None,None,20
1722257888,30,0:00:10.060238,1,0,12,1,1,0.20286302,0.20286302,0.20286302,0.0,None,None,0.0,0.0,30
1722257888,40,0:00:11.938605,1,0,12,1,1,0.2018751,0.2018751,0.2018751,0.0,None,None,0.0,0.0,40
1722257888,50,0:00:13.332319,1,0,12,1,1,0.2018751,0.2018751,0.2018751,0.0,None,None,0.0,0.0,50
1722257888,60,0:00:14.933363,1,0,12,1,1,0.2018751,0.2018751,0.2018751,0.0,None,None,0.0,0.0,60
1722257888,70,0:00:16.258895,1,0,12,1,1,0.2018751,0.2018751,0.2018751,0.0,None,None,0.0,0.0,70
1722257888,80,0:00:17.534758,1,0,12,1,1,0.2018751,0.2018751,0.2018751,0.0,None,None,0.0,0.0,80
1722257888,90,0:00:18.794715,1,0,12,1,1,0.2018751,0.2018751,0.2018751,0.0,None,None,0.0,0.0,90
1722257888,100,0:00:19.974491,1,0,12,1,1,0.2018751,0.2018751,0.2018751,0.0,None,None,0.0,0.0,100
1722257888,110,0:00:21.218149,1,0,12,1,1,0.2018751,0.2018751,0.2018751,0.0,None,None,0.0,0.0,110
1722257888,120,0:00:22.539608,1,0,12,1,1,0.2018751,0.2018751,0.2018751,0.0,None,None,0.0,0.0,120
1722257888,130,0:00:23.755802,1,0,12,1,1,0.2018751,0.2018751,0.2018751,0.0,None,None,0.0,0.0,130
1722257888,140,0:00:25.014548,1,0,12,1,1,0.2018751,0.2018751,0.2018751,0.0,None,None,0.0,0.0,140
1722257888,150,0:00:26.339307,1,0,12,1,1,0.2018751,0.2018751,0.2018751,0.0,None,None,0.0,0.0,150
1722257888,160,0:00:27.670227,1,0,12,1,1,0.2018751,0.2018751,0.2018751,0.0,None,None,0.0,0.0,160
1722257888,170,0:00:28.958811,1,0,12,1,1,0.2018751,0.2018751,0.2018751,0.0,None,None,0.0,0.0,170
1722257888,180,0:00:30.267860,1,0,12,1,1,0.2018751,0.2018751,0.2018751,0.0,None,None,0.0,0.0,180
1722257888,190,0:00:31.561576,1,0,12,1,1,0.2018751,0.2018751,0.2018751,0.0,None,None,0.0,0.0,190
1722257888,200,0:00:32.859351,1,0,12,1,1,0.2018751,0.2018751,0.2018751,0.0,None,None,0.0,0.0,200
1722257888,210,0:00:34.114272,1,0,12,1,1,0.2018751,0.2018751,0.2018751,0.0,None,None,0.0,0.0,210
1722257888,220,0:00:35.398489,1,0,12,1,1,0.2018751,0.2018751,0.2018751,0.0,None,None,0.0,0.0,220
1722257888,230,0:00:37.007337,1,0,12,1,1,0.2018751,0.2018751,0.2018751,0.0,None,None,0.0,0.0,230
1722257888,240,0:00:38.307374,2,18.43691635131836,12,2,2,0.2018751,0.6411495,0.4215123,0.21963722,None,None,18.436916,18.460732,240
1722257888,250,0:00:39.650745,2,18.43691635131836,12,2,2,0.2018751,0.6411495,0.4215123,0.21963722,None,None,18.436916,18.460732,250
1722257888,260,0:00:40.826787,2,18.43691635131836,12,2,2,0.2018751,0.6411495,0.4215123,0.21963722,None,None,18.436916,18.460732,260
1722257888,270,0:00:42.025022,2,18.43691635131836,12,2,2,0.2018751,0.6411495,0.4215123,0.21963722,None,None,18.436916,18.460732,270
1722257888,280,0:00:43.519318,2,18.43691635131836,12,2,2,0.2018751,0.6411495,0.4215123,0.21963722,None,None,18.436916,18.460732,280
1722257888,290,0:00:44.685307,2,18.43691635131836,12,2,2,0.2018751,0.6411495,0.4215123,0.21963722,None,None,18.436916,18.460732,290
1722257888,300,0:00:45.872486,2,18.43691635131836,12,2,2,0.2018751,0.6411495,0.4215123,0.21963722,None,None,18.436916,18.460732,300
1722257888,310,0:00:47.008427,2,18.43691635131836,12,2,2,0.2018751,0.6411495,0.4215123,0.21963722,None,None,18.436916,18.460732,310
1722257888,320,0:00:48.838964,2,18.43691635131836,12,2,2,0.2018751,0.6411495,0.4215123,0.21963722,None,None,18.436916,18.460732,320
1722257888,330,0:00:54.054356,2,18.43691635131836,12,2,2,0.2018751,0.6411495,0.4215123,0.21963722,None,None,18.436916,18.460732,330
1722257888,340,0:00:59.062092,2,18.43691635131836,12,2,2,0.2018751,0.6411495,0.4215123,0.21963722,None,None,18.436916,18.460732,340
1722257888,350,0:01:05.074910,2,18.43691635131836,12,2,2,0.2018751,0.6411495,0.4215123,0.21963722,None,None,18.436916,18.460732,350
1722257888,360,0:01:12.399095,2,18.43691635131836,12,2,2,0.2018751,0.6411495,0.4215123,0.21963722,None,None,18.436916,18.460732,360
1722257888,370,0:01:18.600657,2,18.43691635131836,12,2,2,0.2018751,0.6411495,0.4215123,0.21963722,None,None,18.436916,18.460732,370
1722257888,380,0:01:24.925446,2,18.43691635131836,12,2,2,0.2018751,0.6411495,0.4215123,0.21963722,None,None,18.436916,18.460732,380
